"","customernumber","date","salutation","title","domain","datecreated","newsletter","model","paymenttype","deliverytype","invoicepostcode","delivpostcode","voucher","advertisingdatacode","case","numberitems","gift","entry","points","shippingcosts","deliverydatepromised","deliverydatereal","weight","remi","cancel","used","w0","w1","w2","w3","w4","w5","w6","w7","w8","w9","w10","target90"
"10172",8779,"2008-05-24",1,0,9,"2008-05-24",0,1,3,0,63,"",0,"",4,4,0,0,0,0,"2008-05-27","2008-05-26",621,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"10173",48913,"2008-04-18",1,0,11,"2008-04-18",0,3,1,1,73,"",0,"",3,3,0,1,0,0,"2008-04-22","2008-04-19",331,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
"10174",50308,"2008-07-28",1,0,5,"2008-07-28",0,3,0,0,23,"12",0,"",4,1,1,1,0,0,"2008-07-30","2008-07-29",838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10175",39389,"2008-11-19",0,0,12,"2008-11-19",0,3,1,1,41,"",0,"",1,1,0,1,0,0,"2008-11-21","2008-11-20",243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10176",49004,"2008-09-28",2,0,0,"2008-09-28",0,1,0,0,38,"",0,"AB",3,1,0,0,0,0,"2008-09-30","2008-09-29",836,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10177",22735,"2008-12-17",1,0,11,"2008-12-17",0,3,1,1,77,"",0,"",4,2,0,1,0,0,"2008-12-19","2008-12-19",1066,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"10178",6955,"2008-11-26",0,0,8,"2008-11-26",0,1,0,0,46,"",1,"CA",4,3,0,0,0,0,"2008-11-28","2008-11-27",1487,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
"10179",25972,"2008-09-17",1,0,8,"2008-09-17",0,1,1,1,86,"",0,"BR",2,2,0,0,0,0,"2008-09-18","2008-09-17",649,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"10180",58106,"2008-05-03",1,0,12,"2008-05-03",0,2,3,0,50,"",1,"AB",1,3,0,1,0,0,"2008-05-19","2008-05-10",843,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"10181",17826,"2008-09-22",0,0,4,"2008-09-22",1,3,2,0,14,"",0,"",5,3,0,1,0,0,"2008-09-24","2008-09-23",1433,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"10182",43424,"2008-08-07",0,0,4,"2008-08-07",0,1,0,0,53,"",0,"",4,1,0,0,0,0,"2008-08-08","2008-08-07",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10183",64900,"2008-12-18",1,0,4,"2008-12-18",0,1,0,0,49,"",0,"",4,1,0,0,0,0,"2008-12-19","2008-12-18",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10184",10974,"2008-07-05",0,0,12,"2008-07-05",0,3,1,1,21,"",0,"",4,4,0,1,0,0,"2008-07-22","2008-07-11",430,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
"10185",40365,"2008-12-28",0,0,4,"2008-12-28",0,1,2,0,79,"",0,"",4,3,0,0,0,0,"2008-12-30","2008-12-29",945,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"10186",11865,"2008-04-01",2,0,5,"2008-04-01",0,1,0,0,14,"",0,"BQ",2,1,0,0,0,0,"2008-04-03","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10187",846,"2008-05-15",1,0,4,"2008-05-15",1,1,2,0,55,"",0,"BQ",1,1,0,0,0,1,"2008-05-16","2008-05-16",195,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"10188",51333,"2008-04-10",1,0,7,"2008-04-10",0,1,2,0,36,"",0,"",2,1,0,0,0,0,"2008-04-11","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"10189",8554,"2008-11-25",0,0,0,"2008-11-25",1,2,1,1,44,"",0,"",5,9,0,1,0,0,"2008-11-27","2008-12-04",2512,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0
"10190",58832,"2008-05-24",0,0,12,"2008-05-24",0,3,3,0,10,"",0,"",3,1,0,1,0,0,"2008-05-27","0000-00-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"10191",61937,"2008-06-14",1,0,11,"2008-06-14",0,1,0,0,22,"",1,"AH",1,1,0,0,0,0,"2008-06-17","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10192",45458,"2008-11-28",0,0,12,"2008-11-28",0,1,2,0,97,"",0,"",3,1,0,0,0,0,"2009-01-13","2008-12-18",591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10193",17529,"2008-08-30",0,0,4,"2008-08-30",0,1,0,0,85,"",0,"",3,2,0,0,0,0,"2008-09-02","2008-09-01",908,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"10194",37966,"2008-11-19",0,0,5,"2008-11-19",1,3,1,1,22,"",0,"",3,2,0,1,0,0,"2008-11-21","2008-11-20",824,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"10195",61657,"2008-11-05",0,0,12,"2008-10-27",0,1,2,0,58,"",0,"",3,1,0,0,0,0,"2008-11-07","2008-11-06",223,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"10196",61409,"2008-06-24",0,0,4,"2008-06-24",0,3,2,0,96,"",0,"",3,4,0,1,0,0,"2008-06-26","2008-06-25",994,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"10197",26261,"2008-08-18",1,0,3,"2008-08-18",0,3,0,0,14,"",0,"",5,2,0,1,0,0,"2008-08-19","2008-08-19",4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"10198",5825,"2008-04-29",1,0,6,"2008-04-29",0,1,2,0,12,"",0,"BQ",2,1,0,0,0,1,"2008-05-02","2008-04-30",598,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"10199",48305,"2008-12-30",1,0,12,"2008-12-30",0,2,0,0,41,"",1,"",1,2,0,1,0,0,"2009-01-01","2009-01-05",1596,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"10200",36856,"2008-06-19",0,0,9,"2008-06-19",0,1,0,0,22,"",0,"BQ",2,1,0,0,0,1,"2008-06-20","2008-06-19",1105,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"10201",48440,"2008-12-08",0,0,8,"2008-12-08",0,1,0,0,23,"",0,"CA",4,2,0,0,0,0,"2008-12-09","2008-12-09",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"10202",12036,"2008-06-11",1,0,1,"2008-06-11",0,3,1,1,47,"",0,"",4,3,0,1,0,0,"2008-06-12","2008-06-11",1165,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
"10203",59668,"2008-12-04",0,0,11,"2008-12-04",1,3,3,0,4,"",0,"",2,1,0,1,0,0,"2008-12-08","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10204",7096,"2008-12-22",1,0,4,"2008-12-22",0,2,1,1,41,"",0,"",3,3,0,1,0,0,"2008-12-23","2008-12-23",928,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"10205",54681,"2008-09-15",2,0,12,"2008-09-15",0,1,0,0,96,"",0,"AE",4,1,0,0,0,0,"2008-09-30","2008-09-19",718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10206",21727,"2008-05-15",0,0,9,"2008-05-15",0,1,0,0,53,"",0,"",4,2,0,0,0,0,"2008-05-19","2008-05-16",140,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
"10207",52848,"2008-12-18",1,0,12,"2008-12-18",0,1,0,0,85,"",0,"",4,1,0,0,0,0,"2008-12-22","2008-12-19",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10208",59467,"2008-04-18",0,0,9,"2008-04-18",0,1,0,0,59,"",0,"",4,3,0,0,0,0,"2008-05-02","2008-04-28",749,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"10209",52246,"2008-05-21",0,0,12,"2008-05-21",1,1,2,0,85,"",0,"",4,1,0,0,0,0,"2008-05-22","2008-05-21",791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10210",13656,"2008-11-20",0,0,12,"2008-11-20",0,1,1,1,81,"",0,"",4,1,0,0,0,0,"2008-11-24","2008-11-20",169,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"10211",39382,"2008-12-21",1,0,1,"2008-12-21",0,3,1,1,47,"",0,"",4,4,0,1,0,0,"2008-12-23","2008-12-22",1036,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1
"10212",6388,"2008-12-16",0,0,12,"2008-12-16",0,1,3,0,47,"",0,"",4,3,0,0,0,0,"2008-12-17","2008-12-16",606,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"10213",48674,"2008-11-02",1,0,12,"2008-11-02",1,1,0,0,30,"29",0,"",3,2,0,0,0,0,"2008-11-04","2008-11-03",304,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"10214",14445,"2008-08-21",0,0,12,"2008-08-21",0,3,0,0,65,"",0,"",5,1,0,1,0,0,"2008-08-22","2008-08-21",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"10215",1648,"2008-04-09",0,0,4,"2008-04-09",0,3,3,0,8,"",0,"",4,2,0,1,0,0,"2008-04-10","2008-04-09",633,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"10216",60146,"2008-05-19",1,0,9,"2008-05-19",0,2,2,0,41,"",1,"AB",4,2,0,1,0,0,"2008-05-21","2008-05-20",1382,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"10217",43252,"2008-08-22",0,0,11,"2008-08-22",0,1,3,0,40,"",0,"",2,1,0,0,0,0,"2008-08-26","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10218",56856,"2008-11-18",0,0,12,"2008-11-18",1,1,0,0,72,"",0,"CA",2,1,0,0,0,1,"2008-11-20","2008-11-19",652,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"10219",40674,"2008-05-19",2,0,11,"2008-05-19",0,1,2,0,39,"",0,"BQ",1,1,0,0,0,0,"2008-05-21","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10220",59605,"2008-11-01",1,0,9,"2008-11-01",0,3,0,0,39,"",0,"",3,1,0,1,0,1,"2008-11-04","2008-11-01",347,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"10221",43428,"2008-10-31",2,0,12,"2008-10-31",0,1,3,0,80,"",0,"AB",5,1,0,0,0,0,"2008-11-03","2008-10-31",873,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"10222",14373,"2008-11-08",0,0,9,"2008-11-08",0,3,0,0,65,"",0,"",4,1,0,1,0,0,"2009-11-10","0000-00-00",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10223",25985,"2008-09-08",1,0,2,"2008-09-08",1,1,0,0,69,"",0,"BQ",5,6,0,0,0,0,"2008-09-23","2008-09-18",2913,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
"10224",23909,"2008-11-14",0,0,9,"2008-11-14",1,2,2,0,41,"",0,"",3,4,0,1,0,0,"2008-11-17","2008-11-14",974,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1
"10225",32186,"2008-12-22",1,0,12,"2008-12-22",0,1,0,0,24,"",0,"",4,2,0,0,0,0,"2008-12-23","2008-12-23",977,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"10226",52069,"2008-06-09",0,0,4,"2008-06-09",0,1,3,0,82,"",1,"",3,2,0,0,0,0,"2008-06-10","2008-06-09",1308,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"10227",48903,"2008-09-01",0,0,8,"2008-09-01",0,2,0,0,52,"",1,"",1,3,0,1,0,0,"2008-09-02","2008-09-02",924,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"10228",38187,"2008-06-30",1,0,4,"2008-06-30",0,1,2,0,53,"",0,"",4,1,0,0,0,0,"2008-07-02","2008-07-01",919,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"10229",15553,"2008-10-10",0,0,3,"2008-10-10",0,1,0,0,91,"91",0,"",3,1,0,0,0,0,"2008-10-14","2008-10-11",626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"10230",35416,"2008-12-02",1,0,12,"2008-12-02",0,1,3,0,56,"",0,"",1,1,0,0,0,0,"2008-12-04","0000-00-00",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10231",65562,"2008-08-07",0,0,12,"2008-08-07",0,2,2,0,50,"",0,"",3,1,0,1,0,0,"2008-08-08","2008-08-07",361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"10232",45230,"2008-09-11",1,0,10,"2008-09-11",0,3,2,0,23,"",0,"",4,2,0,1,0,0,"2008-09-12","2008-09-11",1362,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"10233",62714,"2008-05-14",0,0,9,"2008-05-14",0,1,1,1,26,"",0,"",4,1,0,0,0,0,"2008-05-16","2008-05-15",226,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"10234",39378,"2008-07-01",0,0,12,"2008-06-24",1,1,0,0,38,"",0,"BQ",5,8,0,0,0,0,"2008-07-02","2008-07-01",2610,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"10235",17661,"2008-10-01",0,0,8,"2008-10-01",0,2,0,0,55,"",1,"",4,7,0,1,0,0,"2008-10-03","2008-10-02",2444,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1
"10236",45782,"2008-07-08",1,0,8,"2008-07-08",0,3,0,0,25,"",0,"",3,3,0,1,0,1,"2008-07-09","2008-07-08",681,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"10237",30670,"2008-04-28",0,0,9,"2008-04-28",0,3,1,1,70,"",0,"BD",2,1,0,1,0,0,"2008-05-14","2008-05-07",605,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"10238",30819,"2008-12-22",2,0,12,"2008-12-22",1,1,0,0,20,"22",0,"BQ",3,2,0,0,0,0,"2008-12-24","2008-12-23",605,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"10239",39759,"2008-04-04",0,0,9,"2008-04-04",0,3,1,1,12,"",0,"",3,1,0,1,0,0,"2008-04-07","2008-04-04",465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"10240",63666,"2008-05-15",0,0,12,"2008-05-15",0,3,1,1,24,"",0,"",3,2,0,1,0,0,"2008-05-16","2008-05-15",1529,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"10241",31748,"2008-09-05",0,0,8,"2008-09-05",1,3,1,1,41,"",0,"",4,2,0,1,0,0,"2008-09-09","2008-09-09",1481,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"10242",35465,"2008-12-13",1,0,12,"2008-12-13",0,1,0,0,32,"",0,"",5,1,0,0,0,0,"2008-12-16","2008-12-14",118,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"10243",41395,"2008-07-30",2,0,12,"2008-07-30",0,2,0,0,52,"",0,"",4,2,0,1,0,0,"2008-07-31","2008-07-30",1264,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"10244",46044,"2008-12-01",2,0,8,"2008-12-01",0,1,0,0,58,"",0,"",4,1,0,0,0,0,"2008-12-03","2008-12-02",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"10245",48425,"2008-10-29",2,0,12,"2008-10-29",0,1,2,0,33,"33",0,"",5,1,0,0,0,0,"2008-12-16","2008-11-03",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10246",21047,"2008-10-20",0,0,12,"2008-10-20",0,1,0,0,26,"",0,"",4,1,0,0,0,0,"2008-12-05","2008-11-12",916,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"10247",29914,"2008-07-22",1,0,4,"2008-07-22",0,1,0,0,94,"",0,"AB",3,1,0,0,0,0,"2008-08-05","2008-08-01",803,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"10248",53931,"2008-04-06",1,0,9,"2008-04-06",0,2,0,0,48,"",1,"",1,1,0,1,0,1,"2008-04-08","2008-04-07",414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10249",54482,"2008-04-21",0,0,2,"2008-04-21",0,1,0,0,29,"",0,"BQ",1,1,0,0,0,0,"2008-04-23","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10250",9093,"2008-12-03",2,0,2,"2008-12-03",0,3,2,0,53,"",0,"",2,3,0,1,0,1,"2008-12-05","2008-12-04",129,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"10251",45895,"2008-04-09",1,0,12,"2008-04-09",0,1,3,0,60,"",0,"BQ",2,1,0,0,0,0,"2008-04-11","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10252",65261,"2008-11-07",0,0,4,"2008-11-07",1,3,2,0,82,"",0,"AQ",4,2,0,0,0,0,"2008-11-21","2008-11-13",1428,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"10253",22039,"2008-08-19",0,0,4,"2008-08-19",0,3,0,0,47,"",0,"",4,3,0,1,0,0,"2009-08-21","2008-09-20",894,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"10254",8013,"2008-09-15",0,0,12,"2008-09-15",0,1,0,0,70,"",0,"",2,1,0,0,0,1,"2008-09-17","2008-09-16",259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10255",26482,"2008-10-09",1,0,0,"2008-10-09",0,3,1,1,76,"",0,"",1,1,0,1,0,0,"2008-10-13","2008-10-10",110,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10256",55650,"2008-12-23",0,0,12,"2008-12-23",0,1,0,0,49,"",0,"BQ",1,1,0,0,0,0,"2008-12-24","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10257",6396,"2008-06-02",1,0,9,"2008-06-02",0,1,1,1,14,"",0,"",4,1,0,0,0,0,"2008-07-01","2008-06-04",128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"10258",41946,"2008-12-09",0,0,12,"2008-12-09",0,1,0,0,1,"",0,"",3,1,0,0,0,0,"2008-12-23","2008-12-29",184,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"10259",33376,"2008-09-22",1,0,12,"2008-09-22",0,1,2,0,95,"",1,"AR",1,1,0,0,0,0,"2008-09-24","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10260",61997,"2008-04-14",0,0,9,"2008-04-14",0,3,1,1,1,"",0,"",1,1,0,1,0,0,"2008-04-16","2008-04-15",258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10261",8563,"2008-09-06",0,0,9,"2008-09-06",0,3,1,1,34,"",0,"",5,2,0,1,0,0,"2008-09-23","2008-09-12",786,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"10262",1224,"2008-07-30",0,0,11,"2008-07-30",1,1,1,1,52,"",0,"",4,5,0,0,0,0,"2008-07-31","2008-07-30",1950,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1
"10263",25542,"2008-09-25",2,0,12,"2008-09-25",0,3,0,0,24,"",0,"",3,1,0,1,0,0,"2008-09-26","2008-09-25",670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10264",59429,"2008-07-31",0,0,4,"2008-07-31",0,2,0,0,46,"",1,"",1,1,0,1,0,0,"2008-08-04","2008-08-01",830,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10265",23545,"2008-11-10",0,0,8,"2008-11-10",0,3,0,0,36,"",0,"",4,2,0,1,0,0,"2008-11-11","2008-11-10",756,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"10266",24614,"2008-12-27",1,0,12,"2008-12-27",0,1,2,0,69,"",1,"",3,4,0,0,0,0,"2008-12-30","0000-00-00",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"10267",26681,"2008-07-17",0,0,11,"2008-07-17",0,1,0,0,90,"",0,"",4,2,0,0,0,0,"2008-07-21","2008-07-18",581,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"10268",11552,"2008-10-20",0,0,4,"2008-10-20",0,2,0,0,44,"",1,"",1,2,0,1,0,0,"2008-10-22","2008-10-21",666,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"10269",19576,"2008-07-30",0,0,4,"2008-07-30",0,1,2,0,75,"",0,"AB",3,5,0,0,0,0,"2008-08-01","2008-07-31",2351,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1
"10270",25600,"2008-12-08",0,0,9,"2008-12-08",0,1,3,0,99,"",0,"",4,4,0,0,0,0,"2008-12-09","2008-12-08",1285,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"10271",36674,"2008-12-01",0,0,9,"2008-12-01",0,2,0,0,50,"",0,"",4,2,0,1,0,0,"2008-12-03","2008-12-02",1907,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"10272",12795,"2008-06-24",0,0,8,"2008-06-24",1,1,0,0,47,"",1,"AB",3,2,0,0,0,0,"2008-06-25","2008-06-24",729,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"10273",59886,"2008-12-16",0,0,9,"2008-12-16",0,3,1,1,48,"",0,"",4,1,0,1,0,0,"2008-12-18","2008-12-17",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10274",40995,"2008-12-07",1,0,4,"2008-12-07",0,1,2,0,81,"81",0,"",3,1,0,0,0,0,"2008-12-09","2008-12-08",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"10275",59245,"2008-08-05",1,0,5,"2008-08-05",0,3,1,1,22,"",0,"",3,1,0,1,0,0,"2008-08-07","2008-08-06",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10276",14308,"2008-11-26",0,0,8,"2008-11-26",0,1,0,0,8,"",0,"BQ",3,1,0,0,0,0,"2008-11-28","2008-11-27",552,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10277",28382,"2008-04-13",0,0,9,"2008-04-13",0,3,0,0,22,"",0,"",3,1,0,1,0,0,"2008-04-15","2008-04-14",985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10278",37905,"2008-10-06",0,0,8,"2008-10-06",0,1,2,0,51,"",0,"",4,6,0,0,0,0,"2008-10-08","0000-00-00",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"10279",50950,"2008-09-15",1,0,9,"2008-09-15",0,3,1,1,71,"",0,"",1,1,0,1,0,0,"2009-09-18","2008-09-25",382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"10280",3724,"2008-08-10",0,0,9,"2008-08-10",0,3,1,1,67,"",0,"",2,1,0,1,0,0,"2008-08-12","2008-08-12",294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10281",17353,"2008-04-21",0,0,9,"2008-04-21",0,3,2,0,78,"",0,"",5,3,0,1,0,0,"2008-04-22","2008-04-21",2153,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"10282",36141,"2008-12-13",1,0,4,"2008-12-13",1,1,0,0,88,"",1,"",3,2,0,0,0,0,"2008-12-16","2008-12-15",844,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"10283",49736,"2008-10-16",1,0,8,"2008-10-16",0,1,0,0,72,"",0,"",2,1,0,0,0,1,"2008-10-17","2008-10-16",620,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"10284",50864,"2008-07-19",0,0,9,"2008-07-19",0,2,0,0,58,"",0,"",2,1,0,1,0,1,"2008-07-22","2008-07-21",385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10285",4524,"2008-05-19",2,0,4,"2008-05-19",0,1,0,0,1,"",0,"",3,1,0,0,0,0,"2009-05-22","2008-08-02",664,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"10286",57215,"2008-08-05",1,0,8,"2008-08-04",0,1,0,0,20,"",0,"",2,1,0,0,0,1,"2008-08-06","2008-08-05",439,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10287",46391,"2008-04-07",1,0,3,"2008-04-07",0,3,2,0,44,"",0,"",4,1,0,1,0,0,"2008-04-09","2008-04-08",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"10288",9152,"2008-04-09",0,0,12,"2008-04-09",0,1,0,0,73,"",0,"",2,1,0,0,0,1,"2008-04-10","2008-04-09",300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10289",50200,"2008-12-28",0,0,9,"2008-12-28",0,1,2,0,79,"",0,"",2,1,0,0,0,0,"2008-12-30","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10290",949,"2008-06-13",0,0,8,"2008-06-13",0,2,3,0,33,"",1,"",1,4,0,1,0,0,"2008-06-17","2008-06-14",793,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
"10291",37958,"2008-12-14",0,0,9,"2008-12-14",0,1,0,0,48,"",0,"",4,3,0,0,0,0,"2008-12-16","2008-12-16",719,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
"10292",3646,"2008-08-01",0,0,12,"2008-08-01",0,1,0,0,30,"",0,"CA",1,1,0,0,0,1,"2008-08-05","2008-08-02",391,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"10293",62344,"2008-11-10",0,0,11,"2008-11-10",0,3,2,0,36,"",0,"",2,2,0,1,0,1,"2008-11-12","2008-11-11",348,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"10294",48934,"2008-06-15",1,0,12,"2008-06-15",0,1,0,0,41,"",1,"AH",1,1,0,0,0,0,"2008-06-17","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10295",20649,"2008-07-03",0,0,4,"2008-07-03",0,1,0,0,71,"",0,"BQ",4,6,0,0,0,0,"2009-07-07","2008-07-26",1316,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0
"10296",21916,"2008-10-19",1,0,2,"2008-10-19",0,1,2,0,52,"",0,"BQ",3,1,0,0,0,0,"2008-10-21","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10297",26644,"2008-06-03",0,0,4,"2008-06-03",0,1,0,0,31,"",0,"",3,2,0,0,0,0,"2008-06-04","2008-06-04",186,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
"10298",12750,"2008-09-02",0,0,12,"2008-09-02",0,1,2,0,21,"",0,"",2,2,0,0,0,0,"2008-09-04","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"10299",52450,"2008-12-21",1,0,4,"2008-12-21",0,1,0,0,22,"",0,"BQ",5,7,0,0,0,0,"2008-12-23","2008-12-22",2607,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
"10300",37561,"2008-08-22",0,0,0,"2008-08-22",0,2,0,0,45,"",1,"",1,1,0,1,0,0,"2008-08-25","2008-08-23",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10301",28898,"2008-05-21",0,0,9,"2008-05-21",0,3,0,0,64,"",1,"",4,1,0,1,0,0,"2008-05-23","2008-05-23",430,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"10302",7726,"2008-09-22",1,0,4,"2008-09-22",0,1,3,0,44,"",0,"",1,1,0,0,0,0,"2008-09-23","0000-00-00",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10303",14262,"2008-12-08",0,0,1,"2008-12-08",1,2,0,0,47,"",0,"",3,2,0,1,0,0,"2008-12-23","2008-12-30",1117,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
